country,year,education,fdi,gdp_growth,gdp_pc,log_gdp_pc,industry,inflation,trade,unemployment,urban,palma_ratio,va_score,cc_score,ge_score
IND,1994,45.1687202453613,0.297386581392873,6.65892407028434,588.727892188017,6.377964094201842,27.6282012473106,10.2479355556119,20.0781443769255,7.593,26.3710188638872,3.100395256916996,62.35,43.65,58.13
IND,1995,44.9552116394043,0.594986329567616,7.57449183788519,620.699954330379,6.430847799841997,28.5998094242024,10.2248861637544,22.8674487062499,7.57,26.5661772139368,3.1002367797947907,61.32,42.5,49.61
IND,1996,44.8827896118164,0.617479351603705,7.54952224920051,654.355928429641,6.483651436488936,27.9122703698412,8.97715233826453,21.9294878713867,7.537,26.7648638746349,3.046948356807512,62.34,42.5,46.58
IND,1997,45.3552589416504,0.860208959660141,4.04982084998183,667.598423095039,6.50368682973432,27.8370307633106,7.16425211462724,22.6193868670479,7.574,26.9696862023486,3.1447784810126582,62.14,43.2,41.97
IND,1998,47.1734390258789,0.625286204187864,6.18441582172117,695.293709344799,6.544334359666948,27.3030378517565,13.2308389767977,23.6994700790647,7.596,27.1832515534447,3.204617834394905,62.35,44.72,42.62
IND,1999,42.9011917114258,0.472644191458928,8.84575555939531,742.53920839445,6.610075675201123,26.5192933488596,4.66982038037594,24.8155980442929,7.583,27.4081672842903,3.2364217252396164,62.05,41.93,59.06
IND,2000,47.1734390258789,0.765211694280817,3.84099115659129,756.704109527449,6.628972304540029,27.3258283775917,4.0094359104519,26.9009229104474,7.589,27.6470407512523,3.285140562248996,61.45,43.58,40.68
IND,2001,46.8245811462402,1.05638020993358,4.82396626555771,778.507377528365,6.657378467823068,26.4877773440307,3.77929312235637,25.9932547534365,7.611,27.9028652096636,3.447454844006568,61.32,41.88,46.58
IND,2002,48.8069381713867,1.01156946489919,3.80397532112175,793.615912906381,6.676599607314973,27.6606541607882,4.29715203929563,29.5086629350614,7.681,28.1756878910456,3.6188077246011754,62.35,36.59,41.97
IND,2003,51.4255714416504,0.605887857091792,7.8603814759073,841.278894571674,6.734923227556812,27.4741071211988,3.80585899528851,30.592436132908,7.633,28.4660287698,3.7998281786941583,62.67,36.77,43.03
IND,2004,53.247371673584,0.765596855110284,7.92293661199932,892.596614581612,6.794134759427068,29.219106305293,3.76725173477515,37.503814059447,7.598,28.7726067228528,3.9947183098591545,62.9,40.0,47.54
IND,2005,55.9314002990723,0.886098378458823,7.92343062148318,947.732565646672,6.854072358708038,29.5337641914637,4.24634362031922,42.0016696148691,7.551,29.0945497159107,4.201263537906137,64.37,39.57,47.82
IND,2006,56.7859497070312,2.13016842534495,8.06073257166651,1008.23275343783,6.915954328164906,30.9272399435883,5.79652337561634,45.7244804992652,7.553,29.4309857146804,4.427777777777778,66.48,43.2,48.89
IND,2007,59.1478385925293,2.07339404668754,7.6608150670107,1069.24696813025,6.97470991159236,30.9032382510869,6.37288135593231,45.686268679348,7.562,29.7810426848684,4.674595623215985,66.53,41.23,51.03
IND,2008,62.2119216918945,3.6205232354017,3.08669805921981,1086.50605251513,6.990722370334562,31.1367192409548,8.34926704907581,53.3682204392226,7.629,30.1438485921815,4.942213516160628,65.72,41.88,48.32
IND,2009,61.3603210449219,2.65159033235479,7.86188883286074,1155.10163274172,7.051943612800449,31.1213721116744,10.8823529411764,46.2728696428837,7.636,30.5185314023263,5.224798387096774,65.0,40.87,49.52
IND,2010,64.9475936889648,1.6350340943491,8.49758470221235,1235.15939133951,7.118955302547687,30.7250782285817,11.9893899204244,49.2552064974161,7.631,30.9042190810094,5.531185031185032,63.77,40.53,49.12
IND,2011,67.1251678466797,2.0020634629993,5.24131619937695,1281.61054354933,7.155872803144588,30.1616797630407,8.91179336483371,55.6238800135298,7.609,31.2746502853309,5.990228013029316,63.3,37.92,49.93
IND,2012,69.8089599609375,1.31293453035323,5.45638755166587,1333.09626557668,7.195259534807989,29.3985276965289,9.47899691419801,55.7937217287511,7.645,31.5898935604399,6.198008849557523,61.65,37.67,49.61
IND,2013,69.4771270751953,1.5162764665975,6.38610640094825,1399.4537980287,7.243837295212061,28.4048995600246,10.0178784746102,53.8441319466777,7.678,31.9096789235237,6.259176863181313,62.14,38.33,50.2
IND,2014,74.8887023925781,1.69565958990806,7.41022760508854,1484.31640682913,7.302709613149856,27.6564012026443,6.66565671867899,48.9221857470669,7.656,32.2288233408821,6.484676503972759,61.48,39.48,51.08
IND,2015,74.6113662719727,2.09211521443253,7.99625378571471,1583.99815907985,7.367707410176632,27.34739147794,4.90697344127256,41.9229138658647,7.629,32.5472990022299,6.632606199770379,62.05,40.87,59.06
