country,year,education,fdi,gdp_growth,gdp_pc,log_gdp_pc,industry,inflation,trade,unemployment,urban,palma_ratio,va_score,cc_score,ge_score
PAK,1995,27.2463207244873,1.19175194004056,4.96260914623281,1028.96592446155,6.936309620088013,21.3232921847751,12.3435785170513,36.132753673519,0.611,31.9144613917436,3.595076400679117,40.96,24.45,38.08
PAK,1996,35.3224248744451,1.45605449462756,4.84658128681654,1047.88663514614,6.954530686459436,21.9943844205166,10.3738085885002,38.3301268339895,0.6,32.1402116675762,3.5212677231025853,39.79,24.45,40.83
PAK,1997,31.544819132504,1.14722858022912,1.01439601077892,1028.99804758369,6.936340838440306,21.5572792952471,11.3754928865122,36.8522661008964,0.611,32.3647607033211,3.9044247787610615,42.33,29.18,38.08
PAK,1998,40.2578898404389,0.813610045502484,2.55023429817393,1026.50033720969,6.93391056496326,22.0530195066132,6.22800415424543,34.011725180531,0.62,32.5871723893723,4.308630393996247,38.86,31.65,40.75
PAK,1999,35.8643246680809,0.84479500663461,3.66013273943236,1035.49888206288,6.942638601224124,22.103173212169,4.14263718082171,32.3199628094266,0.625,32.8015812487933,4.199443413729128,40.47,24.45,40.77
PAK,2000,22.6038208007812,0.309595026317044,4.2600880111325,1049.54229686852,6.956109440371903,17.1836347813683,4.36666451291681,21.4599638884654,0.614,33.0046884491535,4.054644808743169,33.12,28.13,40.77
PAK,2001,35.8643246680809,0.38910658649849,3.65135017083765,1057.86767778646,6.964010536341795,17.5934942779914,3.14826144590618,23.5772074298467,0.611,33.1988471664032,3.902678571428571,40.47,26.84,35.92
PAK,2002,32.6573427323505,0.843517300073237,2.59481668445784,1059.04171024589,6.965119731271381,17.1588876671988,3.29034472613153,23.1290159545291,0.615,33.3857078542752,4.0857933579335795,35.38,29.36,39.54
PAK,2003,19.8385200500488,0.475207711805665,5.40131087314342,1090.27523993746,6.994185457051062,17.3885833649452,2.91413470059479,24.6501585248398,0.612,33.5669209665019,4.301724137931034,35.91,29.18,35.91
PAK,2004,21.7634296417236,0.845585701616171,7.83125556961251,1146.99632842666,7.044901916101283,18.9071452885794,7.44462469342739,24.8083348519064,0.598,33.7441369568158,4.405063291139241,35.04,25.83,38.56
PAK,2005,22.6038208007812,1.51575083116461,7.2765744364722,1201.23359367214,7.0911043024781355,19.9330293059047,9.06332737030417,29.8784940550747,0.583,33.9190062789495,4.669322709163348,37.16,26.11,38.83
